id,ts,state,requested_model,would_serve_model,would_provider,interactive,reason
8422,1787185892.90417,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8423,1787185899.5544329,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8424,1787185910.0866551,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8425,1787185916.7722197,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8426,1787185920.8510718,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8427,1787185926.807691,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8428,1787185930.3073268,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8429,1787185935.145616,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8430,1787185937.6113472,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8431,1787185940.8433673,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8432,1787185943.297931,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8433,1787185948.1713378,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8434,1787185950.4553351,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8435,1787185955.5904994,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8436,1787185958.0934937,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8437,1787185961.7996175,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8438,1787185962.358188,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8439,1787185965.1235747,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8440,1787185965.25947,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8441,1787185968.1138527,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8442,1787185972.176653,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8443,1787185972.7644353,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8444,1787185975.568488,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8445,1787185980.4672647,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8446,1787185983.9282248,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8447,1787185987.8973365,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8448,1787185991.149403,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8449,1787185994.1051629,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8450,1787185996.9615133,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8451,1787186007.8462436,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8452,1787186011.7536526,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8453,1787186015.2515974,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8454,1787186017.996771,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8455,1787186026.0079548,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8456,1787186031.488985,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8457,1787186034.2294323,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8458,1787186124.2242918,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8459,1787186127.284349,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8460,1787186129.624185,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8461,1787186131.992497,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8462,1787186136.478614,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8463,1787186139.2042763,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8464,1787186486.5015445,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8465,1787186488.2320836,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8466,1787186492.4245064,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8467,1787186493.6625423,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8468,1787186521.1485221,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8469,1787186528.154135,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8470,1787186535.3609014,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8471,1787186541.047872,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8472,1787186542.5770366,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8473,1787186543.822044,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8474,1787186546.1960623,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8475,1787186548.0275915,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8476,1787186548.5718322,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8477,1787186550.0958145,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8478,1787186551.7160876,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8479,1787186553.0929227,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8480,1787186554.647504,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8481,1787186556.792709,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8482,1787186557.7944806,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8483,1787186559.8650665,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8484,1787186562.3591912,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8485,1787186562.4360065,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8486,1787186562.95542,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8487,1787186564.2158105,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8488,1787186564.8933523,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8489,1787186565.6438825,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8490,1787186567.1505768,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8491,1787186568.3678508,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8492,1787186571.2482874,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8493,1787186571.268497,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8494,1787186573.729897,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8495,1787186573.9269035,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8496,1787186578.4841657,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8497,1787186580.949015,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8498,1787186581.3337936,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8499,1787186583.1029534,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8500,1787186585.995529,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8501,1787186588.2461853,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8502,1787186590.5820239,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8503,1787187060.478347,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8504,1787187190.790945,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8505,1787187193.2894297,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8506,1787187197.301118,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8507,1787187199.576932,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8508,1787187202.2204542,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8509,1787187204.145726,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8510,1787187500.3230977,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8511,1787187512.7879455,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8512,1787187519.9070427,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8513,1787187522.633635,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8514,1787187556.2977908,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8515,1787187559.5426352,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8516,1787187562.0780659,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8517,1787187569.4662127,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8518,1787187573.4006424,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8519,1787187575.905597,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8520,1787187577.015127,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8521,1787187579.4032981,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8522,1787187585.2836447,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8523,1787187585.7458389,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8524,1787187587.4749293,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8525,1787187593.6230173,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8526,1787187594.0671911,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8527,1787187596.3323898,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8528,1787187596.3841684,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8529,1787187596.6509085,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8530,1787187596.9269295,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8531,1787187600.83355,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8532,1787187601.2124946,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8533,1787187601.7663567,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8534,1787187603.7095199,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8535,1787187604.8928068,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8536,1787187606.4133806,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8537,1787187606.846179,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8538,1787187610.1705697,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8539,1787187611.5507674,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8540,1787187612.2192898,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8541,1787187613.754153,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8542,1787187619.8802078,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8543,1787187621.1294312,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8544,1787187621.2051084,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8545,1787187622.3239918,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8546,1787187623.2693484,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8547,1787187624.2837577,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8548,1787187625.5384674,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8549,1787187627.339795,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8550,1787187628.0224113,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8551,1787187630.6684797,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8552,1787187633.6498258,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8553,1787187633.766676,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8554,1787187635.8853297,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8555,1787187636.3599486,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8556,1787187641.326596,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8557,1787187643.891393,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8558,1787187705.742429,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8559,1787187707.474463,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8560,1787187753.0613396,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8561,1787187755.8112688,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8562,1787188537.1426253,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8563,1787188539.1160185,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8564,1787188542.2576501,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8565,1787188543.5883715,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8566,1787188580.808361,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8567,1787188583.6158113,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8568,1787188585.5511096,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8569,1787188587.8892436,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8570,1787188592.4109235,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8571,1787188598.9949195,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8572,1787188600.853758,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8573,1787188602.374086,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8574,1787188603.726241,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8575,1787188604.4086535,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8576,1787188605.5076768,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8577,1787188606.8453,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8578,1787188608.7090569,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8579,1787188610.952693,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8580,1787188614.8276832,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8581,1787188616.8096697,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8582,1787188620.4368064,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8583,1787188620.4967725,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8584,1787188624.8266659,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8585,1787188631.3277721,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8586,1787188633.652526,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8587,1787188637.4716024,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8588,1787188639.1847472,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8589,1787188643.1065552,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8590,1787188645.31352,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8591,1787188645.4510932,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8592,1787188645.823069,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8593,1787188647.454602,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8594,1787188650.0587227,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8595,1787188653.327883,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8596,1787188655.195928,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8597,1787188657.4467998,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8598,1787188661.246252,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8599,1787188661.3655956,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8600,1787188663.7389507,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8601,1787188666.4601917,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8602,1787188669.095062,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8603,1787188670.9905584,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8604,1787188677.2003984,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8605,1787188680.6230333,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8606,1787188682.8343446,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8607,1787188685.12923,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8608,1787188687.5287852,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8609,1787188692.0356886,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8610,1787188694.5170817,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8611,1787188694.7044573,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8612,1787188697.378751,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8613,1787188699.0157912,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8614,1787188700.1013181,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8615,1787188710.2379453,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8616,1787188710.5446918,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8617,1787188712.6753309,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8618,1787188719.2167132,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8619,1787188719.76021,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8620,1787188722.5188692,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8621,1787188722.7539527,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8622,1787188729.3662896,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8623,1787188731.6388233,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8624,1787188735.9774232,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8625,1787188742.2100806,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8626,1787188746.7972424,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8627,1787188749.7379766,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8628,1787188751.6644819,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8629,1787188754.073728,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8630,1787188756.4909933,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8631,1787188760.2125337,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8632,1787189050.2458498,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8633,1787189052.6337118,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8634,1787189055.02523,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8635,1787189056.8974364,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8636,1787189058.510823,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8637,1787189061.6246202,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8638,1787189064.248331,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8639,1787189066.5177264,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8640,1787189071.615418,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8641,1787189856.9895613,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8642,1787189858.8376012,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8643,1787189861.6459413,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8644,1787189862.8511252,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8645,1787189867.354462,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8646,1787189898.1002705,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8647,1787189901.227097,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8648,1787189904.2459066,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8649,1787189912.6969697,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8650,1787189919.2714136,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8651,1787189919.3147738,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8652,1787189921.3087287,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8653,1787189922.5558019,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8654,1787189923.2757947,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8655,1787189925.1068928,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8656,1787189927.203958,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8657,1787189928.9132254,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8658,1787189930.745054,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8659,1787189933.1509218,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8660,1787189933.4572308,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8661,1787189935.5496433,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8662,1787189937.6760464,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8663,1787189938.5958405,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8664,1787189940.1391222,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8665,1787189941.1030855,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8666,1787189943.7219849,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8667,1787189947.269008,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8668,1787189948.8950741,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8669,1787189950.7375557,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8670,1787189952.6852994,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8671,1787189955.7652082,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8672,1787189958.9355247,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8673,1787189962.2777045,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8674,1787189964.7254035,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8675,1787189966.409385,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8676,1787189968.9068174,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8677,1787189970.8070672,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8678,1787189972.799045,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8679,1787189974.5697453,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8680,1787189976.8608773,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8681,1787189978.8835046,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8682,1787189984.2200856,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8683,1787189988.741111,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8684,1787189992.2288737,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8685,1787189994.3238928,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8686,1787190001.121629,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8687,1787190843.0922048,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8688,1787190929.2115228,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8689,1787190931.1411026,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8690,1787190933.336805,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8691,1787190934.8827593,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8692,1787190936.3951933,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8693,1787190937.3376749,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8694,1787190938.1709585,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8695,1787190940.1411798,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8696,1787190940.155879,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8697,1787190941.4084377,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8698,1787190963.747258,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8699,1787190966.6726284,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8700,1787190968.906779,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8701,1787190972.3776429,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8702,1787190974.0729587,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8703,1787190975.1542547,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8704,1787190977.8943188,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8705,1787190979.8947108,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8706,1787190979.973801,GREEN,glm-5.3,glm-5.3,friend,0,bg_kept
8707,1787190980.0144496,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8708,1787190981.5288897,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8709,1787190981.5891867,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8710,1787190984.344668,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8711,1787190984.7219563,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8712,1787190984.8577979,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8713,1787190987.2130957,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8714,1787190987.3752396,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8715,1787190989.5014684,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8716,1787190991.196545,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8717,1787190991.2381027,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8718,1787190993.386503,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8719,1787190995.0328722,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8720,1787190995.1164727,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8721,1787190996.296813,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8722,1787190996.7578459,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8723,1787191000.8906395,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8724,1787191006.929362,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8725,1787191012.2510781,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8726,1787191013.0691953,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8727,1787191018.680319,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8728,1787191020.9706283,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8729,1787191024.6245632,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8730,1787191028.3080223,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8731,1787191037.383548,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8732,1787191039.9777865,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8733,1787191046.1044745,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8734,1787191049.2001746,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8735,1787191055.381683,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8736,1787191061.3035398,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8737,1787191063.5863554,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8738,1787191069.7372892,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8739,1787191071.9876292,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8740,1787191078.1568675,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8741,1787191080.9071867,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8742,1787191092.7102833,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8743,1787191095.1214154,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8744,1787191099.7425776,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8745,1787191105.114506,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8746,1787191107.1602592,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8747,1787191109.750951,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
8748,1787191111.8203993,GREEN,glm-5.3,glm-5.3,friend,1,interactive_protected
