id,ts,live_provider,live_model,shadow_provider,shadow_model,shadow_cost,live_cost,tokens,agree,reason,pace_mults
10009,1787299607.056422,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10010,1787299608.9546578,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10011,1787299609.2585492,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10012,1787299609.8546877,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10013,1787299610.2938898,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10014,1787299610.6095278,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10015,1787299611.0062728,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10016,1787299612.3780413,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10017,1787299618.3658314,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10018,1787299623.1724906,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10019,1787299626.4753096,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10020,1787299631.620644,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10021,1787299636.8159616,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10022,1787299640.1884954,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10023,1787299643.4654334,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10024,1787299645.9164371,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10025,1787299650.6262171,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10026,1787299652.5301292,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10027,1787299654.437652,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10028,1787299659.4730587,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10029,1787299664.4577465,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10030,1787299666.3317952,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10031,1787299667.8309019,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10032,1787299668.6982846,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10033,1787299670.7837152,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10034,1787299685.261018,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10035,1787299687.5072803,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10036,1787299699.2642713,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10037,1787299699.3613012,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10038,1787299699.731972,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10039,1787299700.0337214,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10040,1787299700.3438673,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10041,1787299700.6689377,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10042,1787299700.9823606,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10043,1787299701.309749,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10044,1787299701.458391,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10045,1787299702.2027628,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10046,1787299702.530869,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10047,1787299702.8535533,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10048,1787299703.1916735,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10049,1787299703.4849858,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10050,1787299703.8464894,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10051,1787299704.170703,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10052,1787299704.7620802,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10053,1787299705.0902853,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10054,1787299705.409527,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10055,1787299705.7584503,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10056,1787299706.0971754,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10057,1787299707.10028,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10058,1787299708.8582246,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10059,1787299709.5530744,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10060,1787299713.0756338,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10061,1787299713.7371192,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10062,1787299714.3563943,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10063,1787299720.7033794,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10064,1787299722.5801804,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10065,1787299722.7445817,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10066,1787299725.0172982,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10067,1787299725.725512,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10068,1787299726.5666,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10069,1787299729.6005883,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10070,1787299731.5076747,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10071,1787299735.6142666,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10072,1787299736.7450464,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10073,1787299738.289832,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10074,1787299741.0611143,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10075,1787299741.875651,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10076,1787299743.2829351,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10077,1787299746.4516804,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10078,1787299747.226214,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10079,1787299748.0232673,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10080,1787299748.3706748,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10081,1787299748.6844683,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10082,1787299749.02268,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10083,1787299749.3610485,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10084,1787299750.6350381,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10085,1787299752.2549863,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10086,1787299752.4959948,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10087,1787299755.4162164,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10088,1787299756.5262196,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10089,1787299758.4014914,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10090,1787299760.054457,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10091,1787299764.58254,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10092,1787299767.1392713,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10093,1787299767.5767705,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10094,1787299769.7302048,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10095,1787299771.3461905,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10096,1787299771.411822,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10097,1787299773.1441963,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10098,1787299776.3932219,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10099,1787299777.8947897,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10100,1787299779.5935109,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10101,1787299780.9017787,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10102,1787299781.2238553,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10103,1787299781.2717886,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10104,1787299781.5551198,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10105,1787299781.9194198,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10106,1787299782.2497854,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10107,1787299782.8288686,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10108,1787299783.2132626,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10109,1787299784.9657285,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10110,1787299792.0488544,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10111,1787299796.7593217,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10112,1787299798.215311,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10113,1787299798.581863,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10114,1787299800.3546543,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10115,1787299802.4901814,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10116,1787299815.654201,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10117,1787299822.8010995,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10118,1787299830.4554179,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10119,1787299831.3136847,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10120,1787299835.1810079,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10121,1787299856.1716948,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10122,1787299856.4982226,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10123,1787299856.8605917,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10124,1787299857.2640243,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10125,1787299857.5917034,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10126,1787299857.9379084,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10127,1787299858.4285347,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10128,1787299859.0456977,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10129,1787299864.9535825,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10130,1787299867.7277339,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10131,1787299870.343394,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10132,1787299872.7495756,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10133,1787299872.7900195,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10134,1787299883.4600072,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10135,1787299885.4814143,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10136,1787299888.4511902,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10137,1787299890.4713802,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10138,1787299890.538273,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10139,1787299892.8129196,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10140,1787299895.3153737,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10141,1787299901.8596103,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10142,1787299904.9601543,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10143,1787299909.1511092,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10144,1787299909.468983,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10145,1787299909.973559,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10146,1787299910.288166,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10147,1787299910.6498024,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10148,1787299911.002422,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10149,1787299911.602746,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10150,1787299911.959444,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10151,1787299912.3371134,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10152,1787299912.6522315,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10153,1787299913.0484943,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10154,1787299913.3601527,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10155,1787299913.7211766,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10156,1787299917.720663,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10157,1787299924.645642,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10158,1787299925.9834025,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10159,1787299933.9563298,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10160,1787299935.3561082,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10161,1787299939.4554367,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10162,1787299944.1927881,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10163,1787299945.1582456,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10164,1787299950.8207319,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10165,1787299951.0764952,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10166,1787299951.5219092,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10167,1787299952.427174,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10168,1787299953.7293918,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10169,1787299954.4398103,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10170,1787299963.7336884,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10171,1787299967.4444916,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10172,1787299969.9398124,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10173,1787299971.1563141,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10174,1787299982.133922,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10175,1787299992.6969206,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10176,1787299997.3482716,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10177,1787300006.7542477,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10178,1787300014.3526306,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10179,1787300016.8265562,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10180,1787300017.2056012,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10181,1787300017.4971697,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10182,1787300017.8194642,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10183,1787300018.1319175,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10184,1787300018.5653389,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10185,1787300021.4943762,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10186,1787300023.7795415,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10187,1787300026.0378256,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10188,1787300031.676599,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10189,1787300035.099124,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10190,1787300036.9923644,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10191,1787300037.433678,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10192,1787300039.098891,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10193,1787300040.7001002,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10194,1787300042.7531085,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10195,1787300047.011431,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10196,1787300049.3964684,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10197,1787300052.1717806,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10198,1787300054.2382936,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10199,1787300056.1298692,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10200,1787300066.538608,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10201,1787300069.4521527,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10202,1787300075.7415917,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10203,1787300077.7458909,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10204,1787300083.3435392,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10205,1787300083.7045858,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10206,1787300084.01082,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10207,1787300084.3173168,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10208,1787300084.6174521,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10209,1787300087.1554437,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10210,1787300094.7998173,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10211,1787300103.3298569,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10212,1787300111.939738,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10213,1787300112.3631992,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10214,1787300112.6956017,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10215,1787300113.18646,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10216,1787300113.793574,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10217,1787300114.1186714,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10218,1787300114.415711,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10219,1787300114.7634506,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10220,1787300134.48491,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10221,1787300138.4147124,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10222,1787300143.1650386,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10223,1787300151.7036238,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10224,1787300155.1598687,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10225,1787300157.3902318,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10226,1787300158.725046,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10227,1787300159.0702019,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10228,1787300159.3665369,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10229,1787300159.672488,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10230,1787300160.0319393,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10231,1787300160.3547635,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10232,1787300160.6752722,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10233,1787300161.3557262,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10234,1787300161.8697782,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10235,1787300162.1872265,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10236,1787300162.5489597,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10237,1787300162.846682,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10238,1787300163.268808,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10239,1787300163.5945544,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10240,1787300163.9409344,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10241,1787300164.2592998,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10242,1787300164.7768333,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10243,1787300165.1477373,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10244,1787300165.4534824,ours,glm-5.2,ollama_cloud,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10245,1787300165.9638813,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10246,1787300172.2509735,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10247,1787300173.0152378,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10248,1787300177.098369,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10249,1787300180.0910966,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10250,1787300184.123317,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10251,1787300185.2612524,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10252,1787300186.2557216,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10253,1787300188.1614826,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10254,1787300190.0053575,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10255,1787300192.266345,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10256,1787300201.689263,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10257,1787300208.6043663,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10258,1787300216.3540301,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10259,1787300221.3508763,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10260,1787300224.124935,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10261,1787300227.0394676,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10262,1787300233.9037185,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
10263,1787300242.894877,ours,glm-5.2,friend,glm-5.2,,,0,1,live_kalman_failover_ours,{}
